編號,名稱,詳細說明,參與對象,活動地點,地址,電話,主辦單位,開始時間,結束時間,周期性活動,非周期性活動,網站,照片連結1,照片說明1,照片連結2,照片說明2,照片連結3,照片說明3,X座標,Y座標,分類1,分類2,地圖/簡圖連結,交通資訊,停車資訊,費用,注意事項,縣市,鄉鎮
C2_371020000A_003929,萬聖節活動,一年一度的《後浦搞什麼鬼》熱鬧回歸！ 萬聖節限定的奇幻慶典再度登場，整個後浦小鎮化身繽紛魔法樂園！不論大人還是小孩，都能換上創意造型，一起搗蛋、拿糖果、拍萌照，享受最歡樂的萬聖節時光！精彩活動亮點搶先看：小鬼寶藏大冒險｜闖關挑戰任務、集章拿好禮萌鬼創意市集｜特色甜點、手作小物一次逛遍魔幻螢光派對｜閃亮登場，音樂與光影嗨翻整夜尋找搗蛋鬼｜發現他們就有神秘驚喜！南瓜驚喜箱＆魔法翻翻樂｜遊戲闖關、好玩又有獎萌鬼拍貼機｜留下最可愛的萬聖變裝回憶不給糖就搗蛋大遊行｜跟著隊伍一起高喊「Trick or Treat！」 快邀親朋好友一起來後浦，感受滿滿的萬聖節魅力，讓笑聲、糖果與閃亮螢光點亮整個夜晚！主辦單位：金城鎮公所觀光課活動時間：10月25日 星期六 (18:00-21:30)活動地點：金城鎮連絡電話：王小姐 082-325057各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,10/25/2025 6:00:00 PM,10/25/2025 9:00:00 PM,,,,,,,,,,118.319030,24.433850,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_003930,2025金寧鄉鄉村市集之電玩王國,「2025金寧鄉鄉村市集之電玩王國」，以復古電玩像素風為主視覺，結合社區創意、市集美食、親子手作與表演節目，打造金寧鄉限定的遊戲冒險樂園。活動現場規劃多處「創意打卡點」，包括像素風傳送門、復古街機造景及在地吉祥物「石蚵寶寶」與「滴兒」造型拍照牆，成為「網美必拍」新亮點。最吸睛的「復刻憤怒鳥手遊實體化&mdash;娃娃彈弓手」更讓經典手遊化為真實挑戰，大小朋友可親手彈射娃娃，重現過關的樂趣。此外，現場還有趣味彈珠台及小朋友最愛的蹦蹦充氣城堡，絕對是親子放電首選。而在DIY體驗部分，盤山社區推出「毛根盆栽手作」，以繽紛線條打造獨特小植物；四埔社區則以「環保材質包包手作」倡導綠色生活，將在地巧思融入創意作品。首日開場由曾在教育部全國民俗體育競賽榮獲全國特優獎的「金寧中小學寧鼓隊」震撼登場；次日開場則由在全國國小盃扯鈴運動錦標賽榮獲三項特優的「金鼎國小扯鈴隊」接棒演出，以及小朋友最愛的「海洋家族唱跳秀」與「禮物盒劇團」帶來寓教於樂的舞台劇，節目內容豐富多元。主辦單位：金寧鄉公所活動時間：11月1日至11月2日 13:30-17:30活動地點：古寧頭和平紀念園區連絡電話：薛小姐 082-325610各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,11/1/2025 1:30:00 PM,11/2/2025 5:30:00 PM,,,,,,,,,,118.316490,24.476030,03,  ,,,,,,金門縣,金寧鄉
C2_371020000A_003931,後浦草地野餐音樂節,串聯「野餐」、「餐車」和「音樂」三大元素，向鄉親及觀光客舉辦「後浦草地野餐音樂節」，引進台灣知名的特色餐車打造特色市集，除了延伸這股熱潮，優化場域運用外，更期盼可以發展為居民日常休閒樣態，成為金城鎮的常態化特色活動，藉茲彰顯後浦經典小鎮、慢活樂遊的獨特魅力；另外，還希望藉由寬闊的草地、清新的空氣、迷人的音樂表達身處自由民主之境、遠離疫病的「希望(Hope)」意涵，為所有為疫情所苦及奮戰不懈的人們加油打氣！主辦單位：金城鎮公所觀光課活動時間：11月8至11月9日活動地點：莒光湖畔大草原廣場連絡電話：王小姐 082-325057各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,11/8/2025 12:00:00 AM,11/9/2025 11:59:59 PM,,,,,,,,,,118.317450,24.428640,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_003932,第六屆烈嶼定向越野錦標賽暨樂遊健走活動,參加者繳納200元報名費即可參賽，積分排名，參賽完成者均發完賽證明與紀念品乙份。主辦單位：烈嶼鄉公所活動時間：12月活動地點：金門縣烈嶼鄉連絡電話：羅小姐 082-364510各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,12/1/2025 12:00:00 AM,12/31/2025 11:59:59 PM,,,,,,,,,,118.247550,24.428860,03,  ,,,,,,金門縣,烈嶼鄉
C2_371020000A_003933,2025金沙歡樂聖誕x時光繁星假日市集,金沙歡樂聖誕x時光繁星假日市集」活動，為增加活動的豐富性與串聯性，以金沙鎮在地特色及聖誕節為主軸，規劃沙美商圈燈飾佈景，營造過節的歡樂氛圍，透過此節慶，融合本土市區樣貌，打造藝術美學的沙美市區，活躍沙美街道。主辦單位：金沙鎮公所活動時間：預計114年12月13日(週六)、14日(週日)等2日活動地點：金沙鎮連絡電話：陳小姐 082-352150各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,12/13/2025 12:00:00 AM,12/14/2025 11:59:59 PM,,,,,,,,,,118.412960,24.488910,03,  ,,,,,,金門縣,金沙鎮
C2_371020000A_003934,2025金門跨年晚會,2025金門跨年晚會將於12月31日（週二）晚間7時在金湖鎮新市里籃球場（山外車站對面）熱鬧登場，金門跨年晚會以「樂福金門、閃耀迎新」為主題，以創新科技結合在地文化，打造一場專屬於金門的歡樂跨年盛宴。這次跨年晚會卡司包含金曲歌王荒山亮、民歌教父陳宏銘、八點檔戲劇女神王晴、歌壇實力唱將伍浩哲、億萬點閱率神曲歌姬林芯儀、「明日之星」出身的新世代唱將郭忠祐、台語歌壇小天后蔡家蓁、城市唱作才女吳汶芳、Urban Lady都會女聲林希子，以及音樂才女Bettii杯緹，另外還有兒童界偶像泡芙姐姐、綜藝小天后張文綺、當紅啦啦隊女神宜芳，都將聯袂參與。跨年倒數時刻的無人機群飛展演秀是此次晚會的核心亮點，數百架無人機群飛展演，在金門的夜空中描繪出多個金門文化元素符號，同時以炫目的燈光編排呈現「樂福金門」的主題字樣。無人機群飛展演除了有金門在地重要代表符號的表現，另一重點畫面則是「飛去金門話」的創意展示，無人機將透過燈光拼出推廣金門話的Slogan，讓現場觀眾在視覺的體驗中感受到金門話的魅力。主辦單位於會場周邊規劃了臨時停車區（如圖），包含借用市港路重劃區的空地做為汽車臨停區（入口請從赤東路段進入）；另借用金湖國小進入大門左側之空地做為機車臨停區，請汽機車用路人遵照現場義交或工作人員引導停車。跨年晚會預計於凌晨零時30分結束之後，主辦單位安排三輛接駁車，預計元旦凌晨零時30分發車，由山外車站出發依路線前往金城車站、金沙車站、烈嶼（小金門）車站，歡迎鄉親多加利用。活動地點：金湖鎮新市里籃球場(山外車站對面)主辦單位：金門縣文化局活動日期：12月31日,,詳見官網,,886-8-2318823,金門縣政府,12/31/2024 7:00:00 PM,1/1/2025 12:30:00 AM,,,,,,,,,,118.414500,24.441940,03,  ,,,,,,金門縣,金湖鎮
C2_371020000A_003941,博物館蛇來運轉迎新春,農曆新年為華人最富傳統特色之節日，更是在外金門人返鄉、回娘家等重要民俗慶典。因應金門春節及遊客人潮眾多，特於年節期間辦理春節系列活動，串聯博物館常設展、特展與互動表演等，全面營造春節喜慶氛圍，吸引返鄉過年民眾走進博物館，發揚金門傳統民俗文化。博物館迎春活動：【正月初一】蛇來運轉點燈迎春（09:00起開始贈送，發完為止）【正月初二】蛇年回娘家：好禮大放送（09:00起開始贈送，發完為止）【正月初三】傀儡戲揭春表演（第一場10:40，第二場11:30）【正月初四】蛇麼好東東：打卡按讚抽盲盒（09:00開始）常態活動（初一至元宵）博物館猜燈謎抽好禮蛇年祈福．好運年年衍派流芳．祈福點燈博物館迎春特展「開枝散葉－金門的移動之民」特展：展出「番客箱」、「印尼歸僑陳天沛書信」及「閩南文化的日常與非日常」等珍貴展件，呈現金門人的遷徙軌跡並描繪僑居地生活的點滴，探討南洋華人與原鄉之間的深厚情感，讓參觀者能夠從不同角度完整理解金門移民歷史與文化故事。「窯火與戰火～金門的陶與瓷工藝之美」特展：「窯火與戰火」交融出金門陶瓷歷史的演變，也呈現金門陶瓷深厚文化底蘊與工藝之美。中華民國第40屆版印年畫「蛇彩繽紛－蛇年年畫特展」：展出多件由國立臺灣美術館主辦之「中華民國第40屆版印年畫」精彩得獎作品。第40屆版印年畫以「蛇彩繽紛」為題，承接歷屆版畫創作者的活力與成果，期迎來更具生機、在地特色的年畫藝術創作及年節氛圍。「胡璉將軍文化特展」：介紹胡璉將軍的生平史蹟，包括軍旅生涯、駐越大使時期與晚年生活等，也展出多件博物館庫房典藏的實體文物，帶領民眾一起認識有金門恩主公之名的胡璉將軍。更多博物館常設展介紹請見粉絲專頁主辦單位：金門縣文化園區管理所活動時間：2025年1月29日-2025年2月12日活動地點：文化園區金門歷史民俗博物館連絡電話：082-351030#606【金門歷史民俗博物館　參觀資訊】●開放時間：週二至週日，09:00-17:00●休 館 日 ：每週一、農曆除夕及政府公告之天然災害停止上班日●地　　址：金門縣金沙鎮西園里文化路450巷52號（博物館位置地圖：https://reurl.cc/...,,詳見官網,,886-8-2318823,金門縣政府,1/29/2025 12:00:00 AM,2/12/2025 11:59:59 PM,,,,,,,,,,118.403400,24.499280,03,  ,,,,,,金門縣,金沙鎮
C2_371020000A_003944,慶祝金門老兵召集令榮獲台灣活動卓越獎金質獎 加碼「抽中金馬獎籤王」活動,參加辦法：仿老兵當年分發服務單位時，以抽籤方式決定服役地點之方式，讓老兵參與；未中獎之老兵偕同行親友，參照金門中秋博狀元餅方式，得參與一次博彩，取得新市之老兵特約店家彩品    1. 金馬獎籤王：普天同慶金門老兵獲得金質獎，活動期間返金旅遊之已退役之台、澎、金、馬等地老兵。    2. 博彩：未抽中金馬獎籤王之老兵及偕同返金旅遊之親友。(https://kinmen.travel/zh-tw/news/details/3938) (一) 「跟著金門馬一起跑」：114年元旦起至1月23日止，每日08:30-12:00、13:30-17:30。 (二) 「在金門與愛相遇」：114年2月3日起2月14日止，每日08:30-12:00、13:30-17:30。主辦單位：金門縣政府觀光處活動時間：跟著金門馬一起跑：114年元旦起至1月23日止在金門與愛相遇：114年2月3日起2月14日止每日08:30-12:00、13:30-17:30。活動地點：新市256連絡電話：宋小姐 082-318823各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,2/3/2025 12:00:00 AM,2/14/2025 11:59:59 PM,,,,,,,,,,118.416350,24.440520,03,  ,,,,,,金門縣,金湖鎮
C2_371020000A_003945,2025點亮金湖・天燈祈福活動,農曆新年第一個月圓之夜，象徵著春天的到來，並於2月14日(星期五)與伍德宮一同舉辦放天燈活動，與民同樂，讓民眾了解傳統文化也親身體驗。 主辦單位：金湖鎮公所活動時間：3-5月活動地點：金湖鎮新頭伍德宮連絡電話：洪小姐 082-332528各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,2/14/2025 12:00:00 AM,2/14/2025 11:59:59 PM,,,,,,,,,,118.420000,24.427780,03,  ,,,,,,金門縣,金湖鎮
C2_371020000A_003946,2025金門元宵燈節,金門元宵燈節活動，以在地人文、產業導入及永續發展等概念，結合科技和文化元素，打造創新、節能及永續的元宵燈節主辦單位：金門縣文化局活動時間：2月12日至2月23日活動地點：金湖鎮蘭湖連絡電話：柯先生 082-323169各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,2/12/2025 12:00:00 AM,2/23/2025 11:59:59 PM,,,,,,,,,,118.382900,24.452000,03,  ,,,,,,金門縣,金湖鎮
C2_371020000A_003947,Let's購 2025金門購物嘉年華,Let&#39;s購 2025金門購物嘉年華活動內容一、購物狂歡 &bull; 週週抽大獎（3/29 - 4/30）到特約商家單筆消費滿200元就能參加摸彩！週週抽獎，豪華大獎等你拿！（iPhone 16、iPad、PS5、Switch、POP MART 盲盒等&hellip;）抽獎時間：4/11、4/18、4/25、5/2越買越有機會，還能支持金門在地商家，一起讓金門更熱鬧！二、青創市集 &bull; 文創美食 &times; 音樂派對 &times; 購物狂歡地點：後浦十六藝文特區市集時間：3/29（六）15:00 - 20:303/30（日）15:00 - 19:30市集亮點：#音浪狂潮 &bull; 音樂派對（16:30開始）文創設計 X 在地美食，24家精選攤商一次逛個夠！#繽紛童樂 &bull; 氣球派對（16:00-19:00）可愛氣球免費送給大小朋友！#集章闖關 &bull; Fun玩市集，挑戰闖關任務，拿好禮！支持金門商家，品味特色美食，來這裡度過最愜意的週末！三、旅遊商圈集點活動（3/29 - 4/30）來金門旅遊，消費就能換超萌好禮！如何參加？活動預約表單  https://form.typeform.com/to/usfOrRtgStep 1：到活動表單預約登記，憑來金機票或船票換取集點卡！Step 2：到特約商家消費，公開分享打卡，集滿3點！Step 3：至服務平台兌換限量 POP MART 公仔！玩金門、逛商圈、買好物，再把超萌盲盒帶回家！主辦單位：金門縣政府產業發展處活動時間：3月29日至4月30日活動地點：金門地區連絡電話：082-318823 #62391各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,3/29/2025 12:00:00 AM,4/30/2025 11:59:59 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_003948,四季走讀：走春   戀夏   賞秋   藏冬,「四季走讀」閱讀推廣活動，邀請文史作家與縣民一起走訪聚落，述說在地故事。主辦單位：金門縣文化局活動時間：3、5、10、11月（確定日期另行公告）活動地點：賢厝+山前安岐湖前+塔后后頭連絡電話：黃先生 082-323169 #212各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,3/1/2025 12:00:00 AM,11/30/2025 11:59:59 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_003949,114年「台電智網 點亮金門」自行車活動,自行車運動具有休閒、健康及環保等特性，為了響應全民運動、環保地球為主軸，鼓勵全民騎行自行車，邁向健康、活力人生。主辦單位：台電-塔山發電廠活動時間：5月17日活動地點：中山林自行車館前方廣場連絡電話：陳小姐 082-323053#1105各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,1/20/2025 12:00:00 AM,1/20/2025 11:59:59 PM,,,,,,,,,,118.353310,24.443780,03,  ,,,,,,金門縣,金寧鄉
C2_371020000A_003950,2025跑動金門,跑動金門秘境探索夕陽跑─是一場融合運動與觀光的特色體驗活動，邀請您用雙腳探索金門最迷人的秘境風光！本活動選址於東半島路線，讓跑者在夕陽西下的金色餘暉中漫步，感受金門獨特的寧靜與海島氛圍。本次活動首度結合藝術與運動，邀請金門在地享譽兩岸的鋼雕藝術家吳鼎信老師，共同打造一場兼具美學與體能的沉浸式藝文路跑體驗，展出為期一個月的鋼雕藝術作品，展區設於跑動金門活動主會場─金門縣畜產試驗所，讓參與者在夕陽餘暉下參與活動的同時，也能近距離欣賞深具文化底蘊的現代藝術創作，並駐足打卡拍照。主辦單位：金門縣政府教育處活動時間：8月9日下午4:50開跑活動地點：金門畜產試驗所連絡電話：王先生 082-325630#62492各活動時間及地點以主辦單位最新公告為主,,詳見官網,,886-8-2318823,金門縣政府,8/9/2025 12:00:00 AM,8/9/2025 11:59:59 PM,,,,,,,,,,118.438530,24.434000,03,  ,,,,,,金門縣,金湖鎮
